fips,name,population,area
17023,"Clark County, Illinois",15602,504.7615
17025,"Clay County, Illinois",13217,469.5341
17027,"Clinton County, Illinois",37549,503.1438
17029,"Coles County, Illinois",51065,510.0673
17031,"Cook County, Illinois",5169517,1634.634
17033,"Crawford County, Illinois",18833,445.8616
17035,"Cumberland County, Illinois",10787,346.9236
17037,"DeKalb County, Illinois",104588,634.6423
17039,"De Witt County, Illinois",15764,405.0871
17041,"Douglas County, Illinois",19551,417.2062
17043,"DuPage County, Illinois",926005,336.3887
17045,"Edgar County, Illinois",17272,623.9279
17047,"Edwards County, Illinois",6431,222.7013
17049,"Effingham County, Illinois",34151,479.9947
17051,"Fayette County, Illinois",21418,725.2924
17053,"Ford County, Illinois",13155,486.2303
17055,"Franklin County, Illinois",38688,431.4716
17057,"Fulton County, Illinois",34654,882.6439
17059,"Gallatin County, Illinois",4983,328.0983
17061,"Greene County, Illinois",12988,546.2916
17063,"Grundy County, Illinois",50798,430.5318
17065,"Hamilton County, Illinois",8151,435.8722
17067,"Hancock County, Illinois",17820,814.4293
17069,"Hardin County, Illinois",3890,181.4375
17071,"Henderson County, Illinois",6737,395.2276
17073,"Henry County, Illinois",49032,825.6888
17075,"Iroquois County, Illinois",27437,1119.033
17077,"Jackson County, Illinois",57517,602.2236
17079,"Jasper County, Illinois",9547,498.2178
17081,"Jefferson County, Illinois",37774,583.8022
17083,"Jersey County, Illinois",21776,377.5111
17085,"Jo Daviess County, Illinois",21429,618.6034
17087,"Johnson County, Illinois",12391,348.6843
17089,"Kane County, Illinois",531756,524.1818
17091,"Kankakee County, Illinois",109924,681.3006
17093,"Kendall County, Illinois",127583,322.2213
17095,"Knox County, Illinois",50052,719.7968
17097,"Lake County, Illinois",699682,1368.33
17099,"LaSalle County, Illinois",108998,1148.179
17101,"Lawrence County, Illinois",15830,374.1386
17103,"Lee County, Illinois",34204,728.5447
17105,"Livingston County, Illinois",35757,1045.935
17107,"Logan County, Illinois",28818,618.9259
17109,"McDonough County, Illinois",30107,590.1001
17111,"McHenry County, Illinois",307291,611.0681
17113,"McLean County, Illinois",172164,1186.261
17115,"Macon County, Illinois",104688,585.752
17117,"Macoupin County, Illinois",45243,867.7036
17119,"Madison County, Illinois",264403,740.0413
17121,"Marion County, Illinois",37524,576.103
17123,"Marshall County, Illinois",11562,398.5376
17125,"Mason County, Illinois",13486,563.5792
17127,"Massac County, Illinois",14041,242.0872
17129,"Menard County, Illinois",12261,315.4106
17131,"Mercer County, Illinois",15503,568.7348
17133,"Monroe County, Illinois",34444,398.3594
17135,"Montgomery County, Illinois",28598,709.7332
17137,"Morgan County, Illinois",34012,572.4541
17139,"Moultrie County, Illinois",14557,344.4953
17141,"Ogle County, Illinois",50793,763.4331
17143,"Peoria County, Illinois",181111,630.5817
17145,"Perry County, Illinois",21092,447.0238
17147,"Piatt County, Illinois",16412,439.4793
17149,"Pike County, Illinois",15571,848.8233
17151,"Pope County, Illinois",4177,374.5285
17153,"Pulaski County, Illinois",5414,203.0391
17155,"Putnam County, Illinois",5720,172.1415
17157,"Randolph County, Illinois",31973,597.0469
17159,"Richland County, Illinois",15677,361.9163
17161,"Rock Island County, Illinois",142801,451.2931
17163,"St. Clair County, Illinois",261186,673.8654
17165,"Saline County, Illinois",23735,386.932
17167,"Sangamon County, Illinois",195963,877.0121
17169,"Schuyler County, Illinois",6897,441.3586
17171,"Scott County, Illinois",4982,252.6485
17173,"Shelby County, Illinois",21623,768.0649
17175,"Stark County, Illinois",5393,288.3569
17177,"Stephenson County, Illinois",44683,564.7679
17179,"Tazewell County, Illinois",132524,657.9778
17181,"Union County, Illinois",16829,422.1146
17183,"Vermilion County, Illinois",76704,901.2266
17185,"Wabash County, Illinois",11390,227.56
17187,"Warren County, Illinois",16981,543.0299
17189,"Washington County, Illinois",13967,563.9046
17191,"Wayne County, Illinois",16309,715.461
17193,"White County, Illinois",13712,501.8683
17195,"Whiteside County, Illinois",55583,696.4097
17197,"Will County, Illinois",689704,849.2233
17199,"Williamson County, Illinois",66929,444.33
17201,"Winnebago County, Illinois",283635,519.1787
17203,"Woodford County, Illinois",38503,542.5891
18001,"Adams County, Indiana",35544,339.9666
18003,"Allen County, Indiana",375520,660.0239
18005,"Bartholomew County, Indiana",83280,409.5324
18007,"Benton County, Indiana",8695,406.5086
18009,"Blackford County, Indiana",11926,165.5831
18011,"Boone County, Indiana",66875,423.2208
18013,"Brown County, Indiana",15093,316.6307
18015,"Carroll County, Indiana",20137,375.0186
18017,"Cass County, Indiana",37727,414.8477
18019,"Clark County, Indiana",117410,376.5879
18021,"Clay County, Indiana",26231,360.3214
18023,"Clinton County, Indiana",32186,405.2452
18025,"Crawford County, Indiana",10582,308.7798
18027,"Daviess County, Indiana",33277,436.8742
18029,"Dearborn County, Indiana",49612,307.4108
18031,"Decatur County, Indiana",26587,373.3228
18033,"DeKalb County, Indiana",43193,363.8586
18035,"Delaware County, Indiana",114461,395.9092
18037,"Dubois County, Indiana",42534,435.3338
18039,"Elkhart County, Indiana",205184,467.9706
18041,"Fayette County, Indiana",23068,215.1624
18043,"Floyd County, Indiana",77879,149.5263
18045,"Fountain County, Indiana",16456,397.8796
18047,"Franklin County, Indiana",22750,391.0497
18049,"Fulton County, Indiana",20069,371.2653
18051,"Gibson County, Indiana",33711,499.3152
18053,"Grant County, Indiana",66055,414.9001
18055,"Greene County, Indiana",32174,545.9113
18057,"Hamilton County, Indiana",330455,402.4668
18059,"Hancock County, Indiana",76614,307.0265
18061,"Harrison County, Indiana",40164,486.142
18063,"Hendricks County, Indiana",166806,408.778
18065,"Henry County, Indiana",48158,394.832
18067,"Howard County, Indiana",82486,293.9215
18069,"Huntington County, Indiana",36351,387.7201
18071,"Jackson County, Indiana",44077,513.9061
18073,"Jasper County, Indiana",33433,561.3896
18075,"Jay County, Indiana",20697,384.0824
18077,"Jefferson County, Indiana",32167,363.0121
18079,"Jennings County, Indiana",27639,378.3456
18081,"Johnson County, Indiana",156148,321.7909
18083,"Knox County, Indiana",36833,523.8934
18085,"Kosciusko County, Indiana",79156,554.393
18087,"LaGrange County, Indiana",39537,386.7025
18089,"Lake County, Indiana",485983,626.6371
18091,"LaPorte County, Indiana",110026,613.2595
18093,"Lawrence County, Indiana",45552,451.9288
18095,"Madison County, Indiana",129486,452.9044
18097,"Marion County, Indiana",957337,403.0087
18099,"Marshall County, Indiana",46336,449.7428
18101,"Martin County, Indiana",10169,340.4066
18103,"Miami County, Indiana",35684,377.3885
18105,"Monroe County, Indiana",147318,411.3214
18107,"Montgomery County, Indiana",38295,505.4457
18109,"Morgan County, Indiana",70141,409.4285
18111,"Newton County, Indiana",13981,403.4341
18113,"Noble County, Indiana",47640,417.4328
18115,"Ohio County, Indiana",5890,87.45073
18117,"Orange County, Indiana",19552,408.192
18119,"Owen County, Indiana",20854,387.8311
18121,"Parke County, Indiana",16912,449.9934
18123,"Perry County, Indiana",19091,386.3106
18125,"Pike County, Indiana",12364,341.0943
18127,"Porter County, Indiana",169482,521.8192
18129,"Posey County, Indiana",25480,419.6187
18131,"Pulaski County, Indiana",12482,434.5339
18133,"Putnam County, Indiana",37419,482.694
18135,"Randolph County, Indiana",24694,453.3137
18137,"Ripley County, Indiana",28457,448.0616
18139,"Rush County, Indiana",16632,408.4604
18141,"St. Joseph County, Indiana",270881,461.3856
18143,"Scott County, Indiana",23785,192.7481
18145,"Shelby County, Indiana",44559,412.7564
18147,"Spencer County, Indiana",20364,401.509
18149,"Starke County, Indiana",22996,312.2057
18151,"Steuben County, Indiana",34591,322.4664
18153,"Sullivan County, Indiana",20647,454.1158
18155,"Switzerland County, Indiana",10727,223.5756
18157,"Tippecanoe County, Indiana",193302,503.2434
18159,"Tipton County, Indiana",15154,260.5671
18161,"Union County, Indiana",7140,165.1772
18163,"Vanderburgh County, Indiana",181548,236.8591
18165,"Vermillion County, Indiana",15485,259.9126
18167,"Vigo County, Indiana",107305,410.4504
18169,"Wabash County, Indiana",31198,420.9758
18171,"Warren County, Indiana",8219,366.4058
18173,"Warrick County, Indiana",62608,391.0512
18175,"Washington County, Indiana",27942,516.5944
18177,"Wayne County, Indiana",66176,404.3421
18179,"Wells County, Indiana",28010,370.2479
18181,"White County, Indiana",24163,508.6792
18183,"Whitley County, Indiana",33899,337.9145
19001,"Adair County, Iowa",7048,570.2737
19003,"Adams County, Iowa",3633,425.5055
19005,"Allamakee County, Iowa",13761,658.7713
19007,"Appanoose County, Iowa",12462,516.2444
19009,"Audubon County, Iowa",5528,443.4062
19011,"Benton County, Iowa",25558,718.364
19013,"Black Hawk County, Iowa",131813,572.6791
19015,"Boone County, Iowa",26381,573.6265
19017,"Bremer County, Iowa",25032,439.4044
19019,"Buchanan County, Iowa",21141,573.0952
19021,"Buena Vista County, Iowa",19950,580.2266
19023,"Butler County, Iowa",14508,581.7578
19025,"Calhoun County, Iowa",9656,572.114
19027,"Carroll County, Iowa",20150,570.2816
19029,"Cass County, Iowa",12990,564.9484
19031,"Cedar County, Iowa",18475,581.9272
19033,"Cerro Gordo County, Iowa",42672,575.1183
19035,"Cherokee County, Iowa",11281,577.0699
19037,"Chickasaw County, Iowa",11970,505.658
19039,"Clarke County, Iowa",9383,431.7002
19041,"Clay County, Iowa",16138,572.5919
19043,"Clayton County, Iowa",17527,792.6645
19045,"Clinton County, Iowa",46734,710.1754
19047,"Crawford County, Iowa",16998,715.0369
19049,"Dallas County, Iowa",90418,591.6071
19051,"Davis County, Iowa",8977,504.8541
19053,"Decatur County, Iowa",7908,533.4805
19055,"Delaware County, Iowa",17107,578.9134
19057,"Des Moines County, Iowa",39227,429.7746
19059,"Dickinson County, Iowa",17260,403.9614
19061,"Dubuque County, Iowa",97193,616.4611
19063,"Emmet County, Iowa",9322,402.5211
19065,"Fayette County, Iowa",19604,731.34
19067,"Floyd County, Iowa",15713,501.3521
19069,"Franklin County, Iowa",10091,582.524
19071,"Fremont County, Iowa",6895,516.6384
19073,"Greene County, Iowa",8923,571.2609
19075,"Grundy County, Iowa",12262,501.8912
19077,"Guthrie County, Iowa",10702,593.0577
19079,"Hamilton County, Iowa",14905,577.4841
19081,"Hancock County, Iowa",10709,573.0377
19083,"Hardin County, Iowa",16924,569.9956
19085,"Harrison County, Iowa",14043,701.6333
19087,"Henry County, Iowa",19889,436.5175
19089,"Howard County, Iowa",9201,473.6062
19091,"Humboldt County, Iowa",9518,435.6744
19093,"Ida County, Iowa",6862,432.0508
19095,"Iowa County, Iowa",16155,587.4926
19097,"Jackson County, Iowa",19348,649.6069
19099,"Jasper County, Iowa",37032,732.9529
19101,"Jefferson County, Iowa",18153,436.8841
19103,"Johnson County, Iowa",150819,623.0634
19105,"Jones County, Iowa",20575,577.0789
19107,"Keokuk County, Iowa",10163,579.9258
19109,"Kossuth County, Iowa",14864,974.324
19111,"Lee County, Iowa",33946,538.8887
19113,"Linn County, Iowa",225601,724.6689
19115,"Louisa County, Iowa",11125,417.5186
19117,"Lucas County, Iowa",8556,434.4851
19119,"Lyon County, Iowa",11800,587.7794
19121,"Madison County, Iowa",16148,562.1581
19123,"Mahaska County, Iowa",22351,573.3975
19125,"Marion County, Iowa",33193,570.5076
19127,"Marshall County, Iowa",39804,573.1992
19129,"Mills County, Iowa",15023,440.6418
19131,"Mitchell County, Iowa",10588,469.6881
19133,"Monona County, Iowa",8675,698.9338
19135,"Monroe County, Iowa",7761,434.3046
19137,"Montgomery County, Iowa",10016,425.0275
19139,"Muscatine County, Iowa",42703,449.1293
19141,"O'Brien County, Iowa",13796,573.2078
19143,"Osceola County, Iowa",6016,399.3953
19145,"Page County, Iowa",15205,535.4684
19147,"Palo Alto County, Iowa",8941,569.4348
19149,"Plymouth County, Iowa",25141,863.6689
19151,"Pocahontas County, Iowa",6725,578.6566
19153,"Polk County, Iowa",485418,591.5345
19155,"Pottawattamie County, Iowa",93478,959.1403
19157,"Poweshiek County, Iowa",18391,586.0673
19159,"Ringgold County, Iowa",4922,538.8656
19161,"Sac County, Iowa",9711,578.3307
19163,"Scott County, Iowa",172938,468.2107
19165,"Shelby County, Iowa",11544,591.3528
19167,"Sioux County, Iowa",34900,768.9933
19169,"Story County, Iowa",97355,573.6494
19171,"Tama County, Iowa",16962,722.0806
19173,"Taylor County, Iowa",6160,534.6558
19175,"Union County, Iowa",12303,425.798
19177,"Van Buren County, Iowa",7104,490.5375
19179,"Wapello County, Iowa",35102,436.0211
19181,"Warren County, Iowa",50867,573.3502
19183,"Washington County, Iowa",22100,570.8897
19185,"Wayne County, Iowa",6426,527.1183
19187,"Webster County, Iowa",36348,718.5131
19189,"Winnebago County, Iowa",10474,401.7177
19191,"Winneshiek County, Iowa",20090,690.1238
19193,"Woodbury County, Iowa",102687,877.836
19195,"Worth County, Iowa",7422,401.9417
19197,"Wright County, Iowa",12644,582.2316
20001,"Allen County, Kansas",12503,505.3252
20003,"Anderson County, Kansas",7877,583.7339
20005,"Atchison County, Kansas",16210,433.8196
20007,"Barber County, Kansas",4493,1136.164
20009,"Barton County, Kansas",26209,900.6344
20011,"Bourbon County, Kansas",14539,639.0916
20013,"Brown County, Kansas",9575,572.1054
20015,"Butler County, Kansas",66890,1446.527
20017,"Chase County, Kansas",2604,777.7217
20019,"Chautauqua County, Kansas",3280,644.7667
20021,"Cherokee County, Kansas",20017,591.023
20023,"Cheyenne County, Kansas",2639,1020.947
20025,"Clark County, Kansas",2006,977.1874
20027,"Clay County, Kansas",8030,655.6079
20029,"Cloud County, Kansas",8831,717.9904
20031,"Coffey County, Kansas",8218,654.0936
20033,"Comanche County, Kansas",1759,789.6891
20035,"Cowley County, Kansas",35090,1132.427
20037,"Crawford County, Kansas",38874,595.0116
20039,"Decatur County, Kansas",2826,894.1474
20041,"Dickinson County, Kansas",18614,851.9452
20043,"Doniphan County, Kansas",7616,398.2759
20045,"Douglas County, Kansas",121304,474.6366
20047,"Edwards County, Kansas",2822,621.9742
20049,"Elk County, Kansas",2502,650.4655
20051,"Ellis County, Kansas",28747,900.3746
20053,"Ellsworth County, Kansas",6176,723.2855
20055,"Finney County, Kansas",36451,1302.66
20057,"Ford County, Kansas",33718,1099.081
20059,"Franklin County, Kansas",25643,577.1361
20061,"Geary County, Kansas",33309,404.5871
20063,"Gove County, Kansas",2650,1071.761
20065,"Graham County, Kansas",2464,898.7583
20067,"Grant County, Kansas",7324,575.1445
20069,"Gray County, Kansas",6020,869.2973
20071,"Greeley County, Kansas",1156,778.4043
20073,"Greenwood County, Kansas",6010,1152.626
20075,"Hamilton County, Kansas",2552,997.6307
20077,"Harper County, Kansas",5506,802.7797
20079,"Harvey County, Kansas",34434,540.7224
20081,"Haskell County, Kansas",3990,577.8726
20083,"Hodgeman County, Kansas",1872,860.3112
20085,"Jackson County, Kansas",13249,658.0212
20087,"Jefferson County, Kansas",18974,556.6774
20089,"Jewell County, Kansas",2854,914.3597
20091,"Johnson County, Kansas",597574,479.9245
20093,"Kearny County, Kansas",3863,870.981
20095,"Kingman County, Kansas",7173,866.6593
20097,"Kiowa County, Kansas",2483,722.87
20099,"Labette County, Kansas",19938,653.1177
20101,"Lane County, Kansas",1523,717.6216
20103,"Leavenworth County, Kansas",81499,468.9431
20105,"Lincoln County, Kansas",3013,720.457
20107,"Linn County, Kansas",9687,606.395
20109,"Logan County, Kansas",2789,1073.099
20111,"Lyon County, Kansas",33237,855.4172
20113,"McPherson County, Kansas",28557,900.6029
20115,"Marion County, Kansas",11865,953.7324
20117,"Marshall County, Kansas",9713,905.0918
20119,"Meade County, Kansas",4120,979.3407
20121,"Miami County, Kansas",33740,590.2554
20123,"Mitchell County, Kansas",6053,719.1589
20125,"Montgomery County, Kansas",32114,651.4818
20127,"Morris County, Kansas",5551,702.8892
20129,"Morton County, Kansas",2656,729.9267
20131,"Nemaha County, Kansas",10109,719.4371
20133,"Neosho County, Kansas",16008,577.7944
20135,"Ness County, Kansas",2838,1074.997
20137,"Norton County, Kansas",5416,881.2953
20139,"Osage County, Kansas",15855,719.8452
20141,"Osborne County, Kansas",3494,894.3714
20143,"Ottawa County, Kansas",5776,721.3357
20145,"Pawnee County, Kansas",6539,754.6459
20147,"Phillips County, Kansas",5297,894.5559
20149,"Pottawatomie County, Kansas",24203,861.6474
20151,"Pratt County, Kansas",9324,735.7227
20153,"Rawlins County, Kansas",2490,1069.577
20155,"Reno County, Kansas",62421,1272.11
20157,"Republic County, Kansas",4607,720.4475
20159,"Rice County, Kansas",9532,727.9643
20161,"Riley County, Kansas",74059,622.0566
20163,"Rooks County, Kansas",4985,895.1457
20165,"Rush County, Kansas",2953,717.9733
20167,"Russell County, Kansas",6896,899.4364
20169,"Saline County, Kansas",54384,721.3123
20171,"Scott County, Kansas",4893,717.7033
20173,"Sedgwick County, Kansas",515416,1009.121
20175,"Seward County, Kansas",21902,640.4102
20177,"Shawnee County, Kansas",177293,555.7299
20179,"Sheridan County, Kansas",2515,896.2072
20181,"Sherman County, Kansas",5904,1056.276
20183,"Smith County, Kansas",3594,896.964
20185,"Stafford County, Kansas",4125,794.9169
20187,"Stanton County, Kansas",2030,680.4209
20189,"Stevens County, Kansas",5498,727.4393
20191,"Sumner County, Kansas",22928,1184.955
20193,"Thomas County, Kansas",7748,1074.798
20195,"Trego County, Kansas",2802,899.6216
20197,"Wabaunsee County, Kansas",6877,799.6817
20199,"Wallace County, Kansas",1583,913.7067
20201,"Washington County, Kansas",5474,898.6752
20203,"Wichita County, Kansas",2112,718.5903
20205,"Wilson County, Kansas",8600,575.0739
20207,"Woodson County, Kansas",3117,505.2529
20209,"Wyandotte County, Kansas",165447,156.1942
21001,"Adair County, Kentucky",19366,412.3936
21003,"Allen County, Kentucky",21065,351.863
21005,"Anderson County, Kentucky",22580,204.2809
21007,"Ballard County, Kentucky",7914,273.9816
21009,"Barren County, Kentucky",44026,499.9997
21011,"Bath County, Kentucky",12421,284.0043
21013,"Bell County, Kentucky",26426,361.1165
21015,"Boone County, Kentucky",132368,256.5046
21017,"Bourbon County, Kentucky",19998,291.6111
21019,"Boyd County, Kentucky",47361,162.0175
21021,"Boyle County, Kentucky",30090,182.8405
21023,"Bracken County, Kentucky",8308,208.9509
21025,"Breathitt County, Kentucky",12802,495.2677
21027,"Breckinridge County, Kentucky",20283,585.595
21029,"Bullitt County, Kentucky",80921,300.2645
21031,"Butler County, Kentucky",12756,431.475
21033,"Caldwell County, Kentucky",12679,348.1482
21035,"Calloway County, Kentucky",38991,410.6964
21037,"Campbell County, Kentucky",93608,159.4065
21039,"Carlisle County, Kentucky",4738,198.9798
21041,"Carroll County, Kentucky",10691,137.266
21043,"Carter County, Kentucky",26976,412.1161
21045,"Casey County, Kentucky",15968,445.7411
21047,"Christian County, Kentucky",71470,724.0425
21049,"Clark County, Kentucky",36152,255.1563
21051,"Clay County, Kentucky",20110,471.1316
21053,"Clinton County, Kentucky",10175,205.4173
21055,"Crittenden County, Kentucky",8940,371.2953
21057,"Cumberland County, Kentucky",6660,310.9076
21059,"Daviess County, Kentucky",101001,476.4708
21061,"Edmonson County, Kentucky",12195,308.0039
21063,"Elliott County, Kentucky",7461,235.3232
21065,"Estill County, Kentucky",14187,255.6098
21067,"Fayette County, Kentucky",322200,285.5373
21069,"Fleming County, Kentucky",14519,351.3182
21071,"Floyd County, Kentucky",35931,395.7052
21073,"Franklin County, Kentucky",50744,212.0082
21075,"Fulton County, Kentucky",6064,230.6742
21077,"Gallatin County, Kentucky",8760,104.6334
21079,"Garrard County, Kentucky",17554,233.9434
21081,"Grant County, Kentucky",25107,260.7739
21083,"Graves County, Kentucky",37125,556.7875
21085,"Grayson County, Kentucky",26313,511.0274
21087,"Green County, Kentucky",11000,288.7913
21089,"Greenup County, Kentucky",35359,354.4485
21091,"Hancock County, Kentucky",8748,198.9229
21093,"Hardin County, Kentucky",109627,630.1246
21095,"Harlan County, Kentucky",26307,468.1518
21097,"Harrison County, Kentucky",18763,309.88
21099,"Hart County, Kentucky",18833,417.8486
21101,"Henderson County, Kentucky",45550,465.5526
21103,"Henry County, Kentucky",15999,291.1219
21105,"Hickman County, Kentucky",4461,253.0398
21107,"Hopkins County, Kentucky",45044,554.4153
21109,"Jackson County, Kentucky",13368,346.5108
21111,"Jefferson County, Kentucky",768419,397.6022
21113,"Jessamine County, Kentucky",53476,174.5326
21115,"Johnson County, Kentucky",22427,264.1357
21117,"Kenton County, Kentucky",166552,164.3082
21119,"Knott County, Kentucky",15041,352.8514
21121,"Knox County, Kentucky",31288,387.7496
21123,"Larue County, Kentucky",14269,263.6354
21125,"Laurel County, Kentucky",60631,443.6932
21127,"Lawrence County, Kentucky",15604,420.0677
21129,"Lee County, Kentucky",7088,211.2586
21131,"Leslie County, Kentucky",10081,404.4018
21133,"Letcher County, Kentucky",21936,339.0332
21135,"Lewis County, Kentucky",13345,495.1546
21137,"Lincoln County, Kentucky",24493,336.3926
21139,"Livingston County, Kentucky",9172,342.1547
21141,"Logan County, Kentucky",27049,557.0308
21143,"Lyon County, Kentucky",8226,256.5318
21145,"McCracken County, Kentucky",65485,267.9373
21147,"McCreary County, Kentucky",17333,430.9468
21149,"McLean County, Kentucky",9202,256.2358
21151,"Madison County, Kentucky",92090,443.2593
21153,"Magoffin County, Kentucky",12346,309.1573
21155,"Marion County, Kentucky",19257,346.857
21157,"Marshall County, Kentucky",31225,340.1705
21159,"Martin County, Kentucky",11421,230.6061
21161,"Mason County, Kentucky",17122,246.4108
21163,"Meade County, Kentucky",28379,324.4049
21165,"Menifee County, Kentucky",6463,205.9345
21167,"Mercer County, Kentucky",21690,253.3078
21169,"Metcalfe County, Kentucky",10062,291.1899
21171,"Monroe County, Kentucky",10616,332.0567
21173,"Montgomery County, Kentucky",28042,198.8383
21175,"Morgan County, Kentucky",13270,383.7872
21177,"Muhlenberg County, Kentucky",30815,479.3999
21179,"Nelson County, Kentucky",45915,424.0763
21181,"Nicholas County, Kentucky",7189,196.8225
21183,"Ohio County, Kentucky",24081,596.2275
21185,"Oldham County, Kentucky",66508,196.343
21187,"Owen County, Kentucky",10847,354.2466
21189,"Owsley County, Kentucky",4416,198.29
21191,"Pendleton County, Kentucky",14587,281.9097
21193,"Perry County, Kentucky",26266,342.6094
21195,"Pike County, Kentucky",58595,788.5668
21197,"Powell County, Kentucky",12283,180.1213
21199,"Pulaski County, Kentucky",64789,677.1542
21201,"Robertson County, Kentucky",2139,100.1085
21203,"Rockcastle County, Kentucky",16795,318.0961
21205,"Rowan County, Kentucky",24534,286.265
21207,"Russell County, Kentucky",17846,282.8756
21209,"Scott County, Kentucky",55961,285.4126
21211,"Shelby County, Kentucky",48100,385.6635
21213,"Simpson County, Kentucky",18319,236.4653
21215,"Spencer County, Kentucky",18945,191.6611
21217,"Taylor County, Kentucky",25572,276.8213
21219,"Todd County, Kentucky",12334,377.0561
21221,"Trigg County, Kentucky",14569,481.3292
21223,"Trimble County, Kentucky",8528,155.9781
21225,"Union County, Kentucky",14582,363.213
21227,"Warren County, Kentucky",130836,547.5643
21229,"Washington County, Kentucky",12044,301.199
21231,"Wayne County, Kentucky",20447,484.1623
21233,"Webster County, Kentucky",13021,335.6555
21235,"Whitley County, Kentucky",36252,445.1186
21237,"Wolfe County, Kentucky",7188,222.7517
21239,"Woodford County, Kentucky",26486,192.0161
22001,"Acadia Parish, Louisiana",62371,657.5353
22003,"Allen Parish, Louisiana",25572,766.1219
22005,"Ascension Parish, Louisiana",125061,302.699
22007,"Assumption Parish, Louisiana",22236,369.9302
22009,"Avoyelles Parish, Louisiana",40465,865.6338
22011,"Beauregard Parish, Louisiana",37387,1165.95
22013,"Bienville Parish, Louisiana",13391,822.1441
22015,"Bossier Parish, Louisiana",126952,866.9143
22017,"Caddo Parish, Louisiana",243243,937.0361
22019,"Calcasieu Parish, Louisiana",202858,1094.164
22021,"Caldwell Parish, Louisiana",9959,541.0074
22023,"Cameron Parish, Louisiana",6963,1936.723
22025,"Catahoula Parish, Louisiana",9586,739.4366
22027,"Claiborne Parish, Louisiana",15854,767.3324
22029,"Concordia Parish, Louisiana",19533,747.3715
22031,"De Soto Parish, Louisiana",27395,894.5917
22033,"East Baton Rouge Parish, Louisiana",443158,470.3452
22035,"East Carroll Parish, Louisiana",6947,442.6678
22037,"East Feliciana Parish, Louisiana",19228,455.6676
22039,"Evangeline Parish, Louisiana",33491,679.6748
22041,"Franklin Parish, Louisiana",20109,635.1287
22043,"Grant Parish, Louisiana",22339,664.8116
22045,"Iberia Parish, Louisiana",70763,1030.111
22047,"Iberville Parish, Louisiana",32626,652.9511
22049,"Jackson Parish, Louisiana",15822,580.4385
22051,"Jefferson Parish, Louisiana",434903,642.0369
22053,"Jefferson Davis Parish, Louisiana",31425,658.7278
22055,"Lafayette Parish, Louisiana",243692,269.2703
22057,"Lafourche Parish, Louisiana",97980,1468.43
22059,"LaSalle Parish, Louisiana",14950,662.5587
22061,"Lincoln Parish, Louisiana",47118,472.369
22063,"Livingston Parish, Louisiana",140524,691.4426
22065,"Madison Parish, Louisiana",11137,650.6073
22067,"Morehouse Parish, Louisiana",25189,806.1036
22069,"Natchitoches Parish, Louisiana",38505,1299.553
22071,"Orleans Parish, Louisiana",391249,349.8462
22073,"Ouachita Parish, Louisiana",154679,631.7117
22075,"Plaquemines Parish, Louisiana",23305,2567.237
22077,"Pointe Coupee Parish, Louisiana",21883,590.3568
22079,"Rapides Parish, Louisiana",130376,1361.521
22081,"Red River Parish, Louisiana",8462,402.2076
22083,"Richland Parish, Louisiana",20251,564.4052
22085,"Sabine Parish, Louisiana",23915,1011.534
22087,"St. Bernard Parish, Louisiana",46694,2155.205
22089,"St. Charles Parish, Louisiana",52856,396.9065
22091,"St. Helena Parish, Louisiana",10227,409.6063
22093,"St. James Parish, Louisiana",21142,252.832
22095,"St. John the Baptist Parish, Louisiana",43055,410.0115
22097,"St. Landry Parish, Louisiana",82786,939.0922
22099,"St. Martin Parish, Louisiana",53607,816.7349
22101,"St. Mary Parish, Louisiana",50020,1119.724
22103,"St. Tammany Parish, Louisiana",258447,1095.623
22105,"Tangipahoa Parish, Louisiana",133753,843.9479
22107,"Tensas Parish, Louisiana",4435,641.4037
22109,"Terrebonne Parish, Louisiana",111297,2082.243
22111,"Union Parish, Louisiana",22270,905.336
22113,"Vermilion Parish, Louisiana",59787,1542.221
22115,"Vernon Parish, Louisiana",49315,1340.287
22117,"Washington Parish, Louisiana",46325,675.869
22119,"Webster Parish, Louisiana",38813,614.9199
22121,"West Baton Rouge Parish, Louisiana",26395,203.7768
22123,"West Carroll Parish, Louisiana",10934,360.6073
22125,"West Feliciana Parish, Louisiana",15441,426.0005
22127,"Winn Parish, Louisiana",14165,956.7408
23001,"Androscoggin County, Maine",107958,497.1209
23003,"Aroostook County, Maine",67431,6827.408
23005,"Cumberland County, Maine",294520,1217.462
23007,"Franklin County, Maine",29933,1743.835
23009,"Hancock County, Maine",54832,2344.93
23011,"Kennebec County, Maine",122158,951.1746
23013,"Knox County, Maine",39809,1143.944
23015,"Lincoln County, Maine",34415,699.6127
23017,"Oxford County, Maine",57741,2175.755
23019,"Penobscot County, Maine",151696,3557.037
23021,"Piscataquis County, Maine",16864,4378.037
23023,"Sagadahoc County, Maine",35720,370.0299
23025,"Somerset County, Maine",50573,4093.361
23027,"Waldo County, Maine",39723,852.7573
23029,"Washington County, Maine",31378,3257.666
23031,"York County, Maine",206074,1269.712
24001,"Allegany County, Maryland",71002,427.9029
24003,"Anne Arundel County, Maryland",575421,587.7968
24005,"Baltimore County, Maryland",828193,681.7401
24009,"Calvert County, Maryland",92094,345.0746
24011,"Caroline County, Maryland",33260,325.9194
24013,"Carroll County, Maryland",168233,452.6926
24015,"Cecil County, Maryland",102889,417.8374
24017,"Charles County, Maryland",161448,642.936
