fips,name,population,area
1701962796,"Rantoul township, Champaign County, Illinois",10991,49.64357
1701962952,"Raymond township, Champaign County, Illinois",337,36.25229
1701966547,"Sadorus township, Champaign County, Illinois",861,37.93787
1701966963,"St. Joseph township, Champaign County, Illinois",5790,36.63227
1701968289,"Scott township, Champaign County, Illinois",1110,35.87819
1701969888,"Sidney township, Champaign County, Illinois",1841,36.4384
1701970382,"Somer township, Champaign County, Illinois",882,32.63454
1701970863,"South Homer township, Champaign County, Illinois",1631,28.26617
1701972273,"Stanton township, Champaign County, Illinois",555,34.76392
1701975627,"Tolono township, Champaign County, Illinois",5433,35.68487
1701977018,"Urbana township, Champaign County, Illinois",7243,23.83552
1702102622,"Assumption township, Christian County, Illinois",1459,42.84675
1702104325,"Bear Creek township, Christian County, Illinois",509,35.83275
1702109239,"Buckhart township, Christian County, Illinois",1864,58.70688
1702131641,"Greenwood township, Christian County, Illinois",199,36.69321
1702138492,"Johnson township, Christian County, Illinois",498,37.25332
1702139948,"King township, Christian County, Illinois",207,36.65684
1702144251,"Locust township, Christian County, Illinois",1860,36.11523
1702147631,"May township, Christian County, Illinois",1589,36.40013
1702150686,"Mosquito township, Christian County, Illinois",181,46.75156
1702150842,"Mount Auburn township, Christian County, Illinois",976,45.7869
1702157485,"Pana township, Christian County, Illinois",6206,49.25126
1702161730,"Prairieton township, Christian County, Illinois",533,36.59501
1702163797,"Ricks township, Christian County, Illinois",1313,35.99244
1702165598,"Rosamond township, Christian County, Illinois",233,36.03346
1702170798,"South Fork township, Christian County, Illinois",2602,65.8813
1702172962,"Stonington township, Christian County, Illinois",819,36.16165
1702174587,"Taylorville township, Christian County, Illinois",11657,42.79638
1702301465,"Anderson township, Clark County, Illinois",414,32.70023
1702302908,"Auburn township, Clark County, Illinois",279,15.83465
1702311631,"Casey township, Clark County, Illinois",3761,36.36151
1702318680,"Darwin township, Clark County, Illinois",461,27.5808
1702320279,"Dolson township, Clark County, Illinois",311,35.78765
1702320461,"Douglas township, Clark County, Illinois",235,17.66184
1702338505,"Johnson township, Clark County, Illinois",296,36.56383
1702347176,"Marshall township, Clark County, Illinois",4439,31.79617
1702347267,"Martinsville township, Clark County, Illinois",1674,41.77997
1702348229,"Melrose township, Clark County, Illinois",431,32.95094
1702356302,"Orange township, Clark County, Illinois",211,37.12674
1702357667,"Parker township, Clark County, Illinois",345,35.90814
1702378279,"Wabash township, Clark County, Illinois",1654,73.11165
1702380294,"Westfield township, Clark County, Illinois",719,17.77307
1702383934,"York township, Clark County, Illinois",372,31.82432
1702505807,"Bible Grove township, Clay County, Illinois",204,35.50838
1702506392,"Blair township, Clay County, Illinois",675,36.19518
1702514728,"Clay City township, Clay County, Illinois",1203,40.78094
1702533266,"Harter township, Clay County, Illinois",6142,55.94392
1702536087,"Hoosier township, Clay County, Illinois",289,35.65658
1702542158,"Larkinsburg township, Clay County, Illinois",699,37.22314
1702544940,"Louisville township, Clay County, Illinois",1691,36.65111
1702556835,"Oskaloosa township, Clay County, Illinois",459,37.41653
1702560261,"Pixley township, Clay County, Illinois",483,45.09093
1702570486,"Songer township, Clay County, Illinois",241,37.40777
1702572247,"Stanford township, Clay County, Illinois",584,53.02816
1702583752,"Xenia township, Clay County, Illinois",547,18.63141
1702707926,"Breese township, Clinton County, Illinois",5480,37.40985
1702708732,"Brookside township, Clinton County, Illinois",5359,24.31406
1702711241,"Carlyle township, Clinton County, Illinois",3838,20.65352
1702714884,"Clement township, Clinton County, Illinois",304,25.41409
1702721748,"East Fork township, Clinton County, Illinois",387,37.54306
1702729054,"Germantown township, Clinton County, Illinois",2251,38.63419
1702737673,"Irishtown township, Clinton County, Illinois",816,37.65468
1702740871,"Lake township, Clinton County, Illinois",957,29.917
1702744667,"Looking Glass township, Clinton County, Illinois",6239,50.66966
1702748476,"Meridian township, Clinton County, Illinois",519,36.8596
1702767171,"St. Rose township, Clinton County, Illinois",1621,37.52126
1702767652,"Santa Fe township, Clinton County, Illinois",1302,25.68381
1702773365,"Sugar Creek township, Clinton County, Illinois",6259,36.54456
1702778344,"Wade township, Clinton County, Illinois",1922,28.90725
1702780996,"Wheatfield township, Clinton County, Illinois",295,35.41722
1702902570,"Ashmore township, Coles County, Illinois",1425,53.65845
1702912580,"Charleston township, Coles County, Illinois",22255,37.87313
1702922138,"East Oakland township, Coles County, Illinois",1565,39.40655
1702936555,"Humboldt township, Coles County, Illinois",1035,53.5364
1702936880,"Hutton township, Coles County, Illinois",812,54.71728
1702940637,"Lafayette township, Coles County, Illinois",4637,36.27035
1702947566,"Mattoon township, Coles County, Illinois",15143,36.15437
1702950400,"Morgan township, Coles County, Illinois",331,26.46042
1702954014,"North Okaw township, Coles County, Illinois",1473,54.43194
1702957615,"Paradise township, Coles County, Illinois",1068,23.80091
1702960469,"Pleasant Grove township, Coles County, Illinois",1119,41.71298
1702968718,"Seven Hickory township, Coles County, Illinois",202,52.04447
1703100000,"County subdivisions not defined, Cook County, Illinois",0,674.0309
1703103831,"Barrington township, Cook County, Illinois",15980,36.02998
1703105586,"Berwyn township, Cook County, Illinois",54850,3.904458
1703106561,"Bloom township, Cook County, Illinois",89152,46.64359
1703107939,"Bremen township, Cook County, Illinois",108140,37.85803
1703110474,"Calumet township, Cook County, Illinois",20270,4.680818
1703114000,"Chicago city, Cook County, Illinois",2699347,231.8795
1703114364,"Cicero township, Cook County, Illinois",81471,5.865046
1703123243,"Elk Grove township, Cook County, Illinois",91733,27.97902
1703124582,"Evanston city, Cook County, Illinois",73979,7.801645
1703132694,"Hanover township, Cook County, Illinois",99446,33.61519
1703142808,"Lemont township, Cook County, Illinois",22141,21.01774
1703143120,"Leyden township, Cook County, Illinois",90682,19.9237
1703145447,"Lyons township, Cook County, Illinois",111300,36.91985
1703146162,"Maine township, Cook County, Illinois",134613,26.15929
1703152909,"New Trier township, Cook County, Illinois",55896,16.22142
1703153013,"Niles township, Cook County, Illinois",103788,21.25801
1703153676,"Northfield township, Cook County, Illinois",86822,34.63401
1703154430,"Norwood Park township, Cook County, Illinois",25821,3.663774
1703154898,"Oak Park township, Cook County, Illinois",52102,4.69981
1703156614,"Orland township, Cook County, Illinois",98452,36.38865
1703157238,"Palatine township, Cook County, Illinois",111777,36.09403
1703157355,"Palos township, Cook County, Illinois",53901,35.39304
1703162133,"Proviso township, Cook County, Illinois",147994,29.71965
1703163498,"Rich township, Cook County, Illinois",75859,36.53732
1703164317,"River Forest township, Cook County, Illinois",10883,2.481594
1703164434,"Riverside township, Cook County, Illinois",15151,4.042881
1703168016,"Schaumburg township, Cook County, Illinois",129604,30.9548
1703172689,"Stickney township, Cook County, Illinois",40018,12.67296
1703175198,"Thornton township, Cook County, Illinois",165305,47.382
1703181100,"Wheeling township, Cook County, Illinois",153768,36.02919
1703183531,"Worth township, Cook County, Illinois",149272,32.15196
1703335970,"Honey Creek township, Crawford County, Illinois",1808,48.32077
1703336854,"Hutsonville township, Crawford County, Illinois",993,37.57031
1703341833,"Lamotte township, Crawford County, Illinois",1965,51.4059
1703343315,"Licking township, Crawford County, Illinois",706,40.60502
1703347202,"Martin township, Crawford County, Illinois",318,42.62146
1703350205,"Montgomery township, Crawford County, Illinois",617,54.48923
1703355119,"Oblong township, Crawford County, Illinois",2644,57.43353
1703361470,"Prairie township, Crawford County, Illinois",317,40.94417
1703364720,"Robinson township, Crawford County, Illinois",9431,57.42098
1703371344,"Southwest township, Crawford County, Illinois",34,15.05018
1703516587,"Cottonwood township, Cumberland County, Illinois",460,32.7427
1703517640,"Crooked Creek township, Cumberland County, Illinois",406,34.15585
1703531537,"Greenup township, Cumberland County, Illinois",2544,47.47606
1703551993,"Neoga township, Cumberland County, Illinois",3050,55.49409
1703572143,"Spring Point township, Cumberland County, Illinois",1305,55.90813
1703573729,"Sumpter township, Cumberland County, Illinois",2104,45.69049
1703576641,"Union township, Cumberland County, Illinois",269,52.83784
1703582959,"Woodbury township, Cumberland County, Illinois",649,22.61845
1703700386,"Afton township, DeKalb County, Illinois",744,35.16467
1703714988,"Clinton township, DeKalb County, Illinois",2396,35.26049
1703716483,"Cortland township, DeKalb County, Illinois",11314,35.26374
1703719174,"DeKalb township, DeKalb County, Illinois",45536,35.31573
1703727650,"Franklin township, DeKalb County, Illinois",2250,36.24932
1703728911,"Genoa township, DeKalb County, Illinois",5733,36.13934
1703740078,"Kingston township, DeKalb County, Illinois",3564,36.09749
1703746292,"Malta township, DeKalb County, Illinois",1996,35.0142
1703747696,"Mayfield township, DeKalb County, Illinois",644,35.14938
1703748983,"Milan township, DeKalb County, Illinois",84,35.235
1703758200,"Paw Paw township, DeKalb County, Illinois",270,37.82976
1703759676,"Pierce township, DeKalb County, Illinois",490,35.06527
1703767561,"Sandwich township, DeKalb County, Illinois",7677,15.32691
1703768835,"Shabbona township, DeKalb County, Illinois",1490,35.20146
1703770473,"Somonauk township, DeKalb County, Illinois",2076,19.34787
1703770837,"South Grove township, DeKalb County, Illinois",386,34.47524
1703772182,"Squaw Grove township, DeKalb County, Illinois",2781,35.15404
1703774236,"Sycamore township, DeKalb County, Illinois",14793,34.53519
1703777798,"Victor township, DeKalb County, Illinois",364,32.81718
1703903714,"Barnett township, De Witt County, Illinois",297,37.38976
1703915014,"Clintonia township, De Witt County, Illinois",7369,30.08135
1703917302,"Creek township, De Witt County, Illinois",519,36.82487
1703919785,"De Witt township, De Witt County, Illinois",438,34.00986
1703933058,"Harp township, De Witt County, Illinois",282,34.75452
1703953117,"Nixon township, De Witt County, Illinois",499,27.52695
1703966469,"Rutledge township, De Witt County, Illinois",17,24.48752
1703967639,"Santa Anna township, De Witt County, Illinois",2289,29.02433
1703974769,"Texas township, De Witt County, Illinois",1302,35.72269
1703976342,"Tunbridge township, De Witt County, Illinois",817,37.44246
1703978786,"Wapella township, De Witt County, Illinois",1201,29.06617
1703979462,"Waynesville township, De Witt County, Illinois",595,24.38602
1703982140,"Wilson township, De Witt County, Illinois",139,24.37055
1704101894,"Arcola township, Douglas County, Illinois",3223,53.78143
1704107458,"Bourbon township, Douglas County, Illinois",4066,43.12434
1704107497,"Bowdre township, Douglas County, Illinois",878,48.08649
1704110604,"Camargo township, Douglas County, Illinois",3475,38.65142
1704128755,"Garrett township, Douglas County, Illinois",1247,52.32185
1704151427,"Murdock township, Douglas County, Illinois",308,30.88028
1704152636,"Newman township, Douglas County, Illinois",902,40.75374
1704167730,"Sargent township, Douglas County, Illinois",284,47.01677
1704176420,"Tuscola township, Douglas County, Illinois",5168,62.58984
1704300250,"Addison township, DuPage County, Illinois",89300,32.06414
1704306600,"Bloomingdale township, DuPage County, Illinois",111559,35.38248
1704314000,"Chicago city, DuPage County, Illinois",0,2.654393
1704320604,"Downers Grove township, DuPage County, Illinois",147896,50.97382
1704343952,"Lisle township, DuPage County, Illinois",119590,35.98449
1704349451,"Milton township, DuPage County, Illinois",117216,35.29692
1704351635,"Naperville township, DuPage County, Illinois",102063,35.82876
1704379410,"Wayne township, DuPage County, Illinois",66116,36.4286
1704382413,"Winfield township, DuPage County, Illinois",46524,36.13629
1704383947,"York township, DuPage County, Illinois",125741,35.6388
1704508901,"Brouilletts Creek township, Edgar County, Illinois",178,31.88135
1704509213,"Buck township, Edgar County, Illinois",311,34.27214
1704522502,"Edgar township, Edgar County, Illinois",291,55.45609
1704522912,"Elbridge township, Edgar County, Illinois",586,43.51744
1704523958,"Embarrass township, Edgar County, Illinois",561,44.25947
1704530822,"Grandview township, Edgar County, Illinois",532,45.12474
1704536685,"Hunter township, Edgar County, Illinois",121,30.26873
1704538999,"Kansas township, Edgar County, Illinois",911,40.53897
1704557641,"Paris township, Edgar County, Illinois",9239,45.38236
1704561483,"Prairie township, Edgar County, Illinois",236,35.97979
1704565923,"Ross township, Edgar County, Illinois",1785,36.62539
1704569498,"Shiloh township, Edgar County, Illinois",88,58.22765
1704573092,"Stratton township, Edgar County, Illinois",648,24.80184
1704574288,"Symmes township, Edgar County, Illinois",939,42.38343
1704584064,"Young America township, Edgar County, Illinois",846,55.20847
1704790039,"Albion No. 1 precinct, Edwards County, Illinois",1332,11.96946
1704790041,"Albion No. 2 precinct, Edwards County, Illinois",687,14.82024
1704790044,"Albion No. 3 precinct, Edwards County, Illinois",722,8.808971
1704790486,"Bone Gap precinct, Edwards County, Illinois",228,26.76489
1704790540,"Browns precinct, Edwards County, Illinois",362,15.76883
1704790954,"Dixon precinct, Edwards County, Illinois",346,24.06222
1704791152,"Ellery precinct, Edwards County, Illinois",120,12.98036
1704791296,"French Creek precinct, Edwards County, Illinois",891,26.17733
1704793081,"Salem No. 1 precinct, Edwards County, Illinois",653,18.11053
1704793084,"Salem No. 2 precinct, Edwards County, Illinois",631,16.7684
1704793153,"Shelby No. 1 precinct, Edwards County, Illinois",175,24.61905
1704793156,"Shelby No. 2 precinct, Edwards County, Illinois",284,21.85102
1704903558,"Banner township, Effingham County, Illinois",318,18.02966
1704906145,"Bishop township, Effingham County, Illinois",1735,34.94171
1704920474,"Douglas township, Effingham County, Illinois",12790,33.63563
1704938063,"Jackson township, Effingham County, Illinois",1104,37.47026
1704943159,"Liberty township, Effingham County, Illinois",599,17.96718
1704945161,"Lucas township, Effingham County, Illinois",478,35.48862
1704947462,"Mason township, Effingham County, Illinois",1365,37.18083
1704949763,"Moccasin township, Effingham County, Illinois",292,35.59926
1704950725,"Mound township, Effingham County, Illinois",3615,37.09814
1704966807,"St. Francis township, Effingham County, Illinois",1392,32.37545
1704973651,"Summit township, Effingham County, Illinois",3502,34.54433
1704974756,"Teutopolis township, Effingham County, Illinois",2660,17.03582
1704976654,"Union township, Effingham County, Illinois",702,35.83691
1704979254,"Watson township, Effingham County, Illinois",3153,35.83085
1704979891,"West township, Effingham County, Illinois",446,36.96001
1705103155,"Avena township, Fayette County, Illinois",2098,36.47578
1705104377,"Bear Grove township, Fayette County, Illinois",804,37.4114
1705107562,"Bowling Green township, Fayette County, Illinois",333,25.53182
1705111501,"Carson township, Fayette County, Illinois",150,17.82577
1705136802,"Hurricane township, Fayette County, Illinois",247,27.04435
1705139116,"Kaskaskia township, Fayette County, Illinois",370,34.34441
1705140533,"La Clede township, Fayette County, Illinois",913,36.84217
1705144459,"Lone Grove township, Fayette County, Illinois",709,36.86137
1705144901,"Loudon township, Fayette County, Illinois",994,59.83747
1705156913,"Otego township, Fayette County, Illinois",1554,35.42
1705161106,"Pope township, Fayette County, Illinois",128,30.2866
1705162640,"Ramsey township, Fayette County, Illinois",1531,54.49045
1705168549,"Sefton township, Fayette County, Illinois",550,49.9016
1705168601,"Seminary township, Fayette County, Illinois",487,46.87292
1705168926,"Shafter township, Fayette County, Illinois",801,36.26317
1705169017,"Sharon township, Fayette County, Illinois",2280,25.16949
1705170876,"South Hurricane township, Fayette County, Illinois",286,27.06389
1705177330,"Vandalia township, Fayette County, Illinois",6406,35.37236
1705181022,"Wheatland township, Fayette County, Illinois",514,36.72726
1705181568,"Wilberton township, Fayette County, Illinois",263,35.55006
1705307978,"Brenton township, Ford County, Illinois",1010,36.00871
1705310214,"Button township, Ford County, Illinois",255,34.08149
1705320110,"Dix township, Ford County, Illinois",529,54.00255
1705320799,"Drummer township, Ford County, Illinois",3841,53.67821
1705345252,"Lyman township, Ford County, Illinois",604,42.18734
1705349919,"Mona township, Ford County, Illinois",367,36.18393
1705358122,"Patton township, Ford County, Illinois",4971,61.3639
1705358317,"Peach Orchard township, Ford County, Illinois",545,24.19494
1705358512,"Pella township, Ford County, Illinois",182,36.151
1705365273,"Rogers township, Ford County, Illinois",371,24.27274
1705373521,"Sullivant township, Ford County, Illinois",339,47.38816
1705378474,"Wall township, Ford County, Illinois",141,36.71735
1705503818,"Barren township, Franklin County, Illinois",320,36.16856
1705505313,"Benton township, Franklin County, Illinois",8714,36.71365
1705508940,"Browning township, Franklin County, Illinois",2189,36.48149
1705511813,"Cave township, Franklin County, Illinois",1716,36.50545
1705519421,"Denning township, Franklin County, Illinois",5028,36.9897
1705521735,"Eastern township, Franklin County, Illinois",613,36.22573
1705524686,"Ewing township, Franklin County, Illinois",1566,38.01852
1705527611,"Frankfort township, Franklin County, Illinois",6753,36.90971
1705530406,"Goode township, Franklin County, Illinois",2646,28.23023
1705553637,"Northern township, Franklin County, Illinois",489,36.58877
1705570070,"Six Mile township, Franklin County, Illinois",3752,36.82941
1705576576,"Tyrone township, Franklin County, Illinois",4902,35.81036
1705702648,"Astoria township, Fulton County, Illinois",1452,36.61715
1705703584,"Banner township, Fulton County, Illinois",301,34.07422
1705705469,"Bernadotte township, Fulton County, Illinois",237,37.70473
1705709265,"Buckheart township, Fulton County, Illinois",1544,35.73216
1705711020,"Canton township, Fulton County, Illinois",14598,35.63758
1705711696,"Cass township, Fulton County, Illinois",521,39.54828
1705718979,"Deerfield township, Fulton County, Illinois",143,34.33039
1705723542,"Ellisville township, Fulton County, Illinois",116,13.91296
1705725076,"Fairview township, Fulton County, Illinois",628,35.94923
1705725427,"Farmers township, Fulton County, Illinois",357,36.06436
1705725544,"Farmington township, Fulton County, Illinois",3116,35.88385
1705733110,"Harris township, Fulton County, Illinois",353,34.32865
1705737842,"Isabel township, Fulton County, Illinois",263,29.36637
1705738713,"Joshua township, Fulton County, Illinois",713,35.52882
1705739714,"Kerton township, Fulton County, Illinois",52,26.94597
1705742574,"Lee township, Fulton County, Illinois",291,37.17467
1705743068,"Lewistown township, Fulton County, Illinois",2811,35.49947
1705744134,"Liverpool township, Fulton County, Illinois",587,42.08349
1705756588,"Orion township, Fulton County, Illinois",754,36.80396
1705760430,"Pleasant township, Fulton County, Illinois",971,37.20304
1705762276,"Putman township, Fulton County, Illinois",1839,35.23545
1705776667,"Union township, Fulton County, Illinois",1051,36.64133
1705777655,"Vermont township, Fulton County, Illinois",989,36.80301
1705779137,"Waterford township, Fulton County, Illinois",101,21.17256
1705783089,"Woodland township, Fulton County, Illinois",174,38.18652
1705784077,"Young Hickory township, Fulton County, Illinois",692,24.21564
1705902427,"Asbury township, Gallatin County, Illinois",45,17.85902
1705907536,"Bowlesville township, Gallatin County, Illinois",37,39.72993
1705921449,"Eagle Creek township, Gallatin County, Illinois",188,37.24059
1705924361,"Equality township, Gallatin County, Illinois",844,37.20754
1705930302,"Gold Hill township, Gallatin County, Illinois",1599,35.32778
1705952519,"New Haven township, Gallatin County, Illinois",520,45.54335
1705953702,"North Fork township, Gallatin County, Illinois",224,36.69647
1705956016,"Omaha township, Gallatin County, Illinois",482,18.65338
1705964031,"Ridgway township, Gallatin County, Illinois",957,35.51463
1705969069,"Shawnee township, Gallatin County, Illinois",87,24.3256
1706102700,"Athensville township, Greene County, Illinois",219,35.7122
1706106860,"Bluffdale township, Greene County, Illinois",719,45.58076
1706111475,"Carrollton township, Greene County, Illinois",2845,44.54022
1706138882,"Kane township, Greene County, Illinois",579,49.05028
1706143809,"Linder township, Greene County, Illinois",339,34.59561
1706158096,"Patterson township, Greene County, Illinois",581,47.64384
1706164824,"Rockbridge township, Greene County, Illinois",2000,47.80708
1706165494,"Roodhouse township, Greene County, Illinois",2018,39.69437
1706166235,"Rubicon township, Greene County, Illinois",416,35.75101
1706178461,"Walkerville township, Greene County, Illinois",123,39.61745
1706181269,"White Hall township, Greene County, Illinois",2834,42.13143
1706183401,"Woodville township, Greene County, Illinois",90,48.23842
1706183583,"Wrights township, Greene County, Illinois",225,35.92897
1706303090,"Aux Sable township, Grundy County, Illinois",13345,30.38359
1706307653,"Braceville township, Grundy County, Illinois",6254,18.07432
1706324400,"Erienna township, Grundy County, Illinois",2492,21.54815
1706325778,"Felix township, Grundy County, Illinois",4306,12.01954
1706328677,"Garfield township, Grundy County, Illinois",1521,18.15591
1706330432,"Goodfarm township, Grundy County, Illinois",256,35.75567
1706330549,"Goose Lake township, Grundy County, Illinois",1191,29.89984
1706331381,"Greenfield township, Grundy County, Illinois",961,18.05647
1706334657,"Highland township, Grundy County, Illinois",290,36.03878
1706346175,"Maine township, Grundy County, Illinois",208,18.06924
1706347800,"Mazon township, Grundy County, Illinois",1742,35.47529
1706350504,"Morris township, Grundy County, Illinois",7575,3.864321
1706352038,"Nettle Creek township, Grundy County, Illinois",656,35.81734
1706353286,"Norman township, Grundy County, Illinois",402,17.44489
1706367678,"Saratoga township, Grundy County, Illinois",6538,36.23462
1706377850,"Vienna township, Grundy County, Illinois",955,35.71768
1706379345,"Wauponsee township, Grundy County, Illinois",2106,27.97616
1706504481,"Beaver Creek township, Hamilton County, Illinois",331,36.53935
1706517627,"Crook township, Hamilton County, Illinois",231,35.82613
1706517809,"Crouch township, Hamilton County, Illinois",466,47.36849
1706518316,"Dahlgren township, Hamilton County, Illinois",1261,54.38074
1706526324,"Flannigan township, Hamilton County, Illinois",57,36.35559
1706540299,"Knight Prairie township, Hamilton County, Illinois",331,36.38708
1706545837,"McLeansboro township, Hamilton County, Illinois",3671,35.89937
1706547657,"Mayberry township, Hamilton County, Illinois",587,54.76716
1706570655,"South Crouch township, Hamilton County, Illinois",401,25.1723
1706570785,"South Flannigan township, Hamilton County, Illinois",23,18.37762
1706571305,"South Twigg township, Hamilton County, Illinois",153,18.39851
1706576472,"Twigg township, Hamilton County, Illinois",639,36.3998
1706701621,"Appanoose township, Hancock County, Illinois",315,30.33538
1706702999,"Augusta township, Hancock County, Illinois",769,37.92677
1706704338,"Bear Creek township, Hancock County, Illinois",272,36.32241
1706711540,"Carthage township, Hancock County, Illinois",2873,40.29558
1706714104,"Chili township, Hancock County, Illinois",713,37.79283
1706718433,"Dallas City township, Hancock County, Illinois",1097,15.49911
1706721306,"Durham township, Hancock County, Illinois",61,36.9361
1706727325,"Fountain Green township, Hancock County, Illinois",244,37.52567
1706732629,"Hancock township, Hancock County, Illinois",147,38.15437
1706732993,"Harmony township, Hancock County, Illinois",349,37.58148
1706740845,"La Harpe township, Hancock County, Illinois",1602,37.31044
1706750140,"Montebello township, Hancock County, Illinois",3317,41.13894
1706751804,"Nauvoo township, Hancock County, Illinois",919,6.364713
1706759845,"Pilot Grove township, Hancock County, Illinois",189,37.0483
1706761093,"Pontoosuc township, Hancock County, Illinois",336,19.86821
1706761496,"Prairie township, Hancock County, Illinois",254,33.11822
1706764876,"Rock Creek township, Hancock County, Illinois",313,35.96751
1706765240,"Rocky Run-Wilcox township, Hancock County, Illinois",173,60.93047
1706766612,"St. Albans township, Hancock County, Illinois",505,36.12729
1706767054,"St. Mary township, Hancock County, Illinois",621,36.97901
1706770499,"Sonora township, Hancock County, Illinois",593,37.51715
1706778422,"Walker township, Hancock County, Illinois",267,38.12317
1706778955,"Warsaw township, Hancock County, Illinois",1600,7.468162
1706783713,"Wythe township, Hancock County, Illinois",291,38.09799
1706990666,"Cave-In-Rock precinct, Hardin County, Illinois",503,14.40969
1706991998,"McFarlan precinct, Hardin County, Illinois",632,24.34875
1706992170,"Monroe precinct, Hardin County, Illinois",458,49.88287
1706992995,"Rock precinct, Hardin County, Illinois",569,59.24218
1706993050,"Rosiclare precinct, Hardin County, Illinois",1020,6.810661
1706993276,"Stone Church precinct, Hardin County, Illinois",708,26.74331
1707103415,"Bald Bluff township, Henderson County, Illinois",69,42.8481
1707105911,"Biggsville township, Henderson County, Illinois",623,36.70191
1707111280,"Carman township, Henderson County, Illinois",300,26.35699
1707129444,"Gladstone township, Henderson County, Illinois",769,49.13768
1707144394,"Lomax township, Henderson County, Illinois",782,33.01683
1707148086,"Media township, Henderson County, Illinois",370,36.40731
1707156250,"Oquawka township, Henderson County, Illinois",2215,28.50563
1707162861,"Raritan township, Henderson County, Illinois",145,34.01055
1707166222,"Rozetta township, Henderson County, Illinois",163,36.34637
1707173274,"Stronghurst township, Henderson County, Illinois",1136,35.91981
1707174730,"Terre Haute township, Henderson County, Illinois",165,35.9764
1707300503,"Alba township, Henry County, Illinois",205,36.02227
1707301504,"Andover township, Henry County, Illinois",668,36.56376
1707301582,"Annawan township, Henry County, Illinois",956,36.51515
1707302739,"Atkinson township, Henry County, Illinois",1488,35.22695
1707309824,"Burns township, Henry County, Illinois",182,36.46128
1707310656,"Cambridge township, Henry County, Illinois",2467,36.94653
1707315040,"Clover township, Henry County, Illinois",871,34.93715
1707315677,"Colona township, Henry County, Illinois",6732,29.82583
1707316444,"Cornwall township, Henry County, Illinois",304,35.67828
1707322476,"Edford township, Henry County, Illinois",920,27.42809
1707328443,"Galva township, Henry County, Illinois",2727,34.28561
1707328859,"Geneseo township, Henry County, Illinois",7344,36.35846
1707332642,"Hanna township, Henry County, Illinois",2422,19.90961
1707339740,"Kewanee township, Henry County, Illinois",9742,36.18209
1707344732,"Loraine township, Henry County, Illinois",281,34.74014
1707345304,"Lynn township, Henry County, Illinois",832,36.3038
1707351388,"Munson township, Henry County, Illinois",307,35.94242
1707356809,"Osco township, Henry County, Illinois",336,36.48411
1707357108,"Oxford township, Henry County, Illinois",1077,35.6371
1707359462,"Phenix township, Henry County, Illinois",1513,33.10025
1707379722,"Weller township, Henry County, Illinois",409,34.36746
1707380190,"Western township, Henry County, Illinois",2970,35.47765
1707380983,"Wethersfield township, Henry County, Illinois",3784,35.56205
1707384012,"Yorktown township, Henry County, Illinois",495,35.73279
1707502401,"Artesia township, Iroquois County, Illinois",736,57.41761
1707502453,"Ash Grove township, Iroquois County, Illinois",729,61.09285
1707502492,"Ashkum township, Iroquois County, Illinois",1350,62.46738
1707504455,"Beaver township, Iroquois County, Illinois",435,33.66382
1707504520,"Beaverville township, Iroquois County, Illinois",560,37.81062
1707505014,"Belmont township, Iroquois County, Illinois",2508,36.31783
1707512814,"Chebanse township, Iroquois County, Illinois",2885,63.97109
1707516041,"Concord township, Iroquois County, Illinois",442,40.39071
1707517367,"Crescent township, Iroquois County, Illinois",540,36.41592
1707518511,"Danforth township, Iroquois County, Illinois",850,51.64857
1707520487,"Douglas township, Iroquois County, Illinois",1818,44.72047
1707527286,"Fountain Creek township, Iroquois County, Illinois",263,36.22569
1707537725,"Iroquois township, Iroquois County, Illinois",517,36.63592
1707544277,"Loda township, Iroquois County, Illinois",1655,39.06577
1707544979,"Lovejoy township, Iroquois County, Illinois",506,34.69184
1707547293,"Martinton township, Iroquois County, Illinois",904,54.40611
1707548814,"Middleport township, Iroquois County, Illinois",4008,36.49107
1707549061,"Milford township, Iroquois County, Illinois",1617,44.34077
1707549074,"Milks Grove township, Iroquois County, Illinois",230,36.35448
1707556094,"Onarga township, Iroquois County, Illinois",1427,48.54798
1707557589,"Papineau township, Iroquois County, Illinois",363,29.6361
1707559767,"Pigeon Grove township, Iroquois County, Illinois",1161,35.8641
1707561665,"Prairie Green township, Iroquois County, Illinois",51,40.67321
1707563901,"Ridgeland township, Iroquois County, Illinois",267,27.00976
1707569225,"Sheldon township, Iroquois County, Illinois",1412,39.66633
1707572773,"Stockland township, Iroquois County, Illinois",203,53.50657
1707707731,"Bradley township, Jackson County, Illinois",1461,44.93314
1707711170,"Carbondale township, Jackson County, Illinois",28397,38.17162
1707719148,"Degognia township, Jackson County, Illinois",125,30.6406
1707719629,"De Soto township, Jackson County, Illinois",2561,37.93719
1707723217,"Elk township, Jackson County, Illinois",1437,37.25223
1707727260,"Fountain Bluff township, Jackson County, Illinois",143,31.13297
1707730783,"Grand Tower township, Jackson County, Illinois",636,33.41932
1707740104,"Kinkaid township, Jackson County, Illinois",448,36.33164
1707742990,"Levan township, Jackson County, Illinois",1111,36.76929
1707746227,"Makanda township, Jackson County, Illinois",4167,37.87467
1707751466,"Murphysboro township, Jackson County, Illinois",9955,37.03571
1707756276,"Ora township, Jackson County, Illinois",828,36.68432
1707760963,"Pomona township, Jackson County, Illinois",520,52.71056
1707767522,"Sand Ridge township, Jackson County, Illinois",963,36.37899
1707770408,"Somerset township, Jackson County, Illinois",4017,37.62585
1707777538,"Vergennes township, Jackson County, Illinois",748,37.32548
