fips,name,population,area
24646,"Downs, IL Urban Cluster (2010)",2544,
24688,"Dryden, NY Urban Cluster (2010)",3619,
24715,"Dublin, GA Urban Cluster (2010)",20651,
24769,"Dublin, TX Urban Cluster (2010)",3519,
24796,"DuBois, PA Urban Cluster (2010)",11218,
24823,"Dubuque, IA--IL Urbanized Area (2010)",68657,
24850,"Duluth, MN--WI Urbanized Area (2010)",117348,
24877,"Dumas, AR Urban Cluster (2010)",4474,
24904,"Dumas, TX Urban Cluster (2010)",13790,
24931,"Duncan, OK Urban Cluster (2010)",19875,
24958,"Dundee, MI Urban Cluster (2010)",3578,
24985,"Dunkirk, IN Urban Cluster (2010)",3234,
25012,"Dunkirk--Fredonia, NY Urban Cluster (2010)",23872,
25025,"Dunlap, TN Urban Cluster (2010)",3745,
25039,"Dunn, NC Urban Cluster (2010)",15766,
25093,"Du Quoin, IL Urban Cluster (2010)",5904,
25120,"Durand, MI Urban Cluster (2010)",4283,
25147,"Durango, CO Urban Cluster (2010)",19530,
25174,"Durant, MS Urban Cluster (2010)",2614,
25201,"Durant, OK Urban Cluster (2010)",18127,
25228,"Durham, NC Urbanized Area (2010)",389778,
25255,"Dwight, IL Urban Cluster (2010)",3817,
25282,"Dyer, TN Urban Cluster (2010)",3276,
25309,"Dyersburg, TN Urban Cluster (2010)",20563,
25336,"Dyersville, IA Urban Cluster (2010)",3663,
25363,"Eagar, AZ Urban Cluster (2010)",6443,
25390,"Eagle, CO Urban Cluster (2010)",6278,
25417,"Eagle Grove, IA Urban Cluster (2010)",3084,
25444,"Eagle Lake, TX Urban Cluster (2010)",3742,
25480,"Eagle Mountain South, UT Urban Cluster (2010)",8048,
25498,"Eagle Pass, TX Urban Cluster (2010)",51814,
25579,"Earlimart, CA Urban Cluster (2010)",13847,
25598,"East Aurora, NY Urban Cluster (2010)",10163,
25660,"Eastland, TX Urban Cluster (2010)",3699,
25687,"East Liverpool, OH--WV--PA Urban Cluster (2010)",28960,
25714,"Eastman, GA Urban Cluster (2010)",5502,
25741,"Easton, MD Urban Cluster (2010)",16943,
25768,"East Palestine, OH Urban Cluster (2010)",4830,
25795,"East Prairie, MO Urban Cluster (2010)",3503,
25802,"East Prospect, PA Urban Cluster (2010)",2237,
25813,"East Quincy, CA Urban Cluster (2010)",2323,
25849,"East Stroudsburg, PA--NJ Urbanized Area (2010)",54710,
25876,"East Tawas, MI Urban Cluster (2010)",4245,
25903,"East Troy, WI Urban Cluster (2010)",3669,
25930,"Eaton, CO Urban Cluster (2010)",4972,
25957,"Eaton, OH Urban Cluster (2010)",7883,
25984,"Eaton Rapids, MI Urban Cluster (2010)",5388,
26011,"Eatonton, GA Urban Cluster (2010)",3448,
26024,"Eatonville, WA Urban Cluster (2010)",3011,
26038,"Eau Claire, WI Urbanized Area (2010)",106392,
26065,"Ebensburg, PA Urban Cluster (2010)",4237,
26092,"Eden, NC Urban Cluster (2010)",16056,
26119,"Edenton, NC Urban Cluster (2010)",4469,
26146,"Edgefield, SC Urban Cluster (2010)",4631,
26173,"Edgerton, WI Urban Cluster (2010)",7175,
26200,"Edgewood, NM Urban Cluster (2010)",3716,
26227,"Edinboro, PA Urban Cluster (2010)",6706,
26254,"Edna, TX Urban Cluster (2010)",5729,
26275,"Edwards, CO Urban Cluster (2010)",16795,
26308,"Effingham, IL Urban Cluster (2010)",13856,
26345,"Eielson AFB, AK Urban Cluster (2010)",3596,
26362,"Elberton, GA Urban Cluster (2010)",5306,
26389,"El Campo, TX Urban Cluster (2010)",11332,
26416,"El Centro--Calexico, CA Urbanized Area (2010)",115284,
26443,"Eldon, MO Urban Cluster (2010)",4370,
26470,"El Dorado, AR Urban Cluster (2010)",17317,
26497,"Eldorado, IL Urban Cluster (2010)",4417,
26524,"El Dorado, KS Urban Cluster (2010)",14843,
26551,"Eldorado at Santa Fe, NM Urban Cluster (2010)",3810,
26578,"El Dorado Springs, MO Urban Cluster (2010)",3467,
26632,"Electra, TX Urban Cluster (2010)",2687,
26659,"Elgin, TX Urban Cluster (2010)",10766,
26686,"Elizabeth City, NC Urban Cluster (2010)",22619,
26713,"Elizabethtown, NC Urban Cluster (2010)",3131,
26750,"Elizabethtown--Radcliff, KY Urbanized Area (2010)",75110,
26767,"Elk City, OK Urban Cluster (2010)",10510,
26794,"Elkhart, IN--MI Urbanized Area (2010)",146509,
26821,"Elkhorn, WI Urban Cluster (2010)",12486,
26848,"Elkin, NC Urban Cluster (2010)",6126,
26875,"Elkins, WV Urban Cluster (2010)",10890,
26902,"Elko, NV Urban Cluster (2010)",20611,
26912,"Elko New Market, MN Urban Cluster (2010)",4508,
26956,"Elkton, VA Urban Cluster (2010)",3780,
26983,"Ellensburg, WA Urban Cluster (2010)",23753,
27010,"Ellenville, NY Urban Cluster (2010)",6312,
27037,"Ellijay, GA Urban Cluster (2010)",4149,
27064,"Ellsworth, KS Urban Cluster (2010)",2826,
27070,"Ellsworth, ME Urban Cluster (2010)",3102,
27076,"Ellsworth, WI Urban Cluster (2010)",2650,
27085,"Ellwood City, PA Urban Cluster (2010)",11787,
27118,"Elmira, NY Urbanized Area (2010)",64877,
27172,"Elmwood, IL Urban Cluster (2010)",3169,
27199,"Eloy, AZ Urban Cluster (2010)",6817,
27226,"El Paso, IL Urban Cluster (2010)",2783,
27253,"El Paso, TX--NM Urbanized Area (2010)",801604,
27261,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area (2010)",68423,
27280,"El Reno, OK Urban Cluster (2010)",17395,
27290,"Elroy, TX Urban Cluster (2010)",3499,
27300,"Elverson, PA Urban Cluster (2010)",4360,
27307,"Elwood, IN Urban Cluster (2010)",9051,
27334,"Ely, MN Urban Cluster (2010)",3355,
27361,"Ely, NV Urban Cluster (2010)",4279,
27372,"Emajagua, PR Urban Cluster (2010)",8058,
27380,"Emerald Bay, TX Urban Cluster (2010)",3425,
27442,"Emmetsburg, IA Urban Cluster (2010)",3490,
27469,"Emmett, ID Urban Cluster (2010)",8711,
27496,"Emmitsburg, MD--PA Urban Cluster (2010)",7364,
27523,"Emporia, KS Urban Cluster (2010)",24621,
27550,"Emporia, VA Urban Cluster (2010)",6301,
27577,"Emporium, PA Urban Cluster (2010)",2488,
27592,"Enfield, NC Urban Cluster (2010)",2356,
27604,"England, AR Urban Cluster (2010)",2705,
27631,"Enid, OK Urban Cluster (2010)",48475,
27658,"Ennis, TX Urban Cluster (2010)",19882,
27685,"Enterprise, AL Urban Cluster (2010)",38507,
27712,"Ephraim, UT Urban Cluster (2010)",6674,
27739,"Ephrata, WA Urban Cluster (2010)",7103,
27750,"Epping, NH Urban Cluster (2010)",2570,
27766,"Erie, PA Urbanized Area (2010)",190775,
27793,"Erwin, TN Urban Cluster (2010)",9264,
27820,"Escalon, CA Urban Cluster (2010)",7516,
27847,"Escanaba, MI Urban Cluster (2010)",20361,
27874,"Espanola, NM Urban Cluster (2010)",25206,
27885,"Esparto, CA Urban Cluster (2010)",4326,
27901,"Estacada, OR Urban Cluster (2010)",3896,
27928,"Estes Park, CO Urban Cluster (2010)",8528,
27955,"Estherville, IA Urban Cluster (2010)",5649,
27991,"Estrella, AZ Urban Cluster (2010)",11973,
28009,"Etowah, TN Urban Cluster (2010)",3870,
28063,"Eudora, KS Urban Cluster (2010)",6516,
28090,"Eufaula, AL--GA Urban Cluster (2010)",8542,
28117,"Eugene, OR Urbanized Area (2010)",268255,
28144,"Eunice, LA Urban Cluster (2010)",11923,
28171,"Eunice, NM Urban Cluster (2010)",2984,
28198,"Eureka, CA Urban Cluster (2010)",45601,
28225,"Eureka, IL Urban Cluster (2010)",5775,
28252,"Eureka, KS Urban Cluster (2010)",2135,
28262,"Eureka, MO Urban Cluster (2010)",10119,
28306,"Evanston, WY Urban Cluster (2010)",11925,
28333,"Evansville, IN--KY Urbanized Area (2010)",229776,
28360,"Evansville, WI Urban Cluster (2010)",5800,
28387,"Evarts, KY Urban Cluster (2010)",2039,
28414,"Everett, PA Urban Cluster (2010)",3276,
28431,"Evergreen, AL Urban Cluster (2010)",2643,
28441,"Evergreen, CO Urban Cluster (2010)",13949,
28468,"Everson, WA Urban Cluster (2010)",5098,
28495,"Excelsior Springs, MO Urban Cluster (2010)",11717,
28522,"Fabens, TX Urban Cluster (2010)",4320,
28549,"Fairbanks, AK Urbanized Area (2010)",65162,
28576,"Fairbury, IL Urban Cluster (2010)",3579,
28603,"Fairbury, NE Urban Cluster (2010)",3680,
28624,"Fairdale, PA Urban Cluster (2010)",4365,
28657,"Fairfield, CA Urbanized Area (2010)",144303,
28684,"Fairfield, IL Urban Cluster (2010)",4935,
28711,"Fairfield, IA Urban Cluster (2010)",10242,
28738,"Fairfield, TX Urban Cluster (2010)",3147,
28765,"Fairfield Glade, TN Urban Cluster (2010)",7783,
28782,"Fairfield Harbour, NC Urban Cluster (2010)",2549,
28819,"Fair Haven, VT Urban Cluster (2010)",3553,
28846,"Fairmont, MN Urban Cluster (2010)",9310,
28860,"Fairmont, NC Urban Cluster (2010)",2436,
28873,"Fairmont, WV Urban Cluster (2010)",34163,
28900,"Fairmount, IN Urban Cluster (2010)",2664,
28954,"Fairview, TN Urban Cluster (2010)",7099,
28981,"Fajardo, PR Urbanized Area (2010)",75050,
29008,"Falfurrias, TX Urban Cluster (2010)",4392,
29035,"Fallon, NV Urban Cluster (2010)",15773,
29062,"Falls City, NE Urban Cluster (2010)",3900,
29089,"Fargo, ND--MN Urbanized Area (2010)",201061,
29116,"Faribault, MN Urban Cluster (2010)",24021,
29143,"Farmersville, TX Urban Cluster (2010)",3381,
29170,"Farmerville, LA Urban Cluster (2010)",3379,
29224,"Farmington, ME Urban Cluster (2010)",3812,
29251,"Farmington, MO Urban Cluster (2010)",41544,
29265,"Farmington, NH Urban Cluster (2010)",2776,
29278,"Farmington, NM Urbanized Area (2010)",50522,
29305,"Farmville, NC Urban Cluster (2010)",4477,
29332,"Farmville, VA Urban Cluster (2010)",8812,
29359,"Fayette, AL Urban Cluster (2010)",2992,
29413,"Fayette, MO Urban Cluster (2010)",2661,
29440,"Fayetteville, NC Urbanized Area (2010)",328536,
29467,"Fayetteville, TN Urban Cluster (2010)",9417,
29494,"Fayetteville--Springdale--Rogers, AR--MO Urbanized Area (2010)",347733,
29510,"Fearrington Village, NC Urban Cluster (2010)",2951,
29521,"Federalsburg, MD Urban Cluster (2010)",3164,
29548,"Fellsmere, FL Urban Cluster (2010)",5923,
29575,"Fergus Falls, MN Urban Cluster (2010)",11799,
29602,"Fernandina Beach, FL Urban Cluster (2010)",30814,
29656,"Fernley, NV Urban Cluster (2010)",20375,
29683,"Ferriday, LA Urban Cluster (2010)",5987,
29698,"Filer, ID Urban Cluster (2010)",2973,
29710,"Fillmore, CA Urban Cluster (2010)",15904,
29737,"Findlay, OH Urban Cluster (2010)",47928,
29764,"Firebaugh, CA Urban Cluster (2010)",6856,
29775,"Firestone--Frederick, CO Urban Cluster (2010)",24405,
29791,"Fitzgerald, GA Urban Cluster (2010)",10457,
29818,"Flagstaff, AZ Urbanized Area (2010)",79367,
29845,"Flemingsburg, KY Urban Cluster (2010)",2788,
29872,"Flint, MI Urbanized Area (2010)",338447,
29899,"Flora, IL Urban Cluster (2010)",4483,
29953,"Florence, AL Urbanized Area (2010)",78735,
29980,"Florence, AZ Urban Cluster (2010)",13557,
30007,"Florence, CO Urban Cluster (2010)",7246,
30034,"Florence, OR Urban Cluster (2010)",10391,
30061,"Florence, SC Urbanized Area (2010)",91137,
30088,"Floresville, TX Urban Cluster (2010)",7146,
30115,"Florida--Imbéry--Barceloneta, PR Urbanized Area (2010)",66928,
30142,"Floydada, TX Urban Cluster (2010)",2601,
30171,"Foley, AL Urban Cluster (2010)",29351,
30196,"Folkston, GA Urban Cluster (2010)",5429,
30223,"Fond du Lac, WI Urbanized Area (2010)",54964,
30250,"Fordyce, AR Urban Cluster (2010)",3440,
30277,"Forest, MS Urban Cluster (2010)",4692,
30304,"Forest City, IA Urban Cluster (2010)",4013,
30331,"Forest City, NC Urban Cluster (2010)",25283,
30358,"Forest Lake, MN Urban Cluster (2010)",23305,
30385,"Forestville, CA Urban Cluster (2010)",5313,
30412,"Forks, WA Urban Cluster (2010)",3883,
30439,"Forney, TX Urban Cluster (2010)",36403,
30466,"Forrest City, AR Urban Cluster (2010)",10898,
30493,"Forsyth, GA Urban Cluster (2010)",4036,
30520,"Forsyth, MO Urban Cluster (2010)",7282,
30547,"Fort Atkinson, WI Urban Cluster (2010)",20928,
30574,"Fort Bragg, CA Urban Cluster (2010)",10123,
30601,"Fort Branch, IN Urban Cluster (2010)",5109,
30628,"Fort Collins, CO Urbanized Area (2010)",300698,
30655,"Fort Defiance, AZ--NM Urban Cluster (2010)",3756,
30682,"Fort Dodge, IA Urban Cluster (2010)",24188,
30736,"Fort Irwin, CA Urban Cluster (2010)",9573,
30748,"Fort Leonard Wood, MO Urban Cluster (2010)",28755,
30755,"Fort Lupton, CO Urban Cluster (2010)",10433,
30763,"Fort Madison, IA--IL Urban Cluster (2010)",10231,
30790,"Fort Meade, FL Urban Cluster (2010)",6837,
30817,"Fort Morgan, CO Urban Cluster (2010)",13439,
30844,"Fort Payne, AL Urban Cluster (2010)",5883,
30858,"Fort Plain, NY Urban Cluster (2010)",4497,
30871,"Fort Polk, LA Urban Cluster (2010)",12726,
30898,"Fort Scott, KS Urban Cluster (2010)",7581,
30925,"Fort Smith, AR--OK Urbanized Area (2010)",125054,
30952,"Fort Stockton, TX Urban Cluster (2010)",9214,
30979,"Fortuna, CA Urban Cluster (2010)",13759,
31033,"Fort Valley, GA Urban Cluster (2010)",9672,
31060,"Fort Walton Beach--Navarre--Wright, FL Urbanized Area (2010)",225902,
31087,"Fort Wayne, IN Urbanized Area (2010)",330023,
31114,"Fostoria, OH Urban Cluster (2010)",14278,
31150,"Four Corners, FL Urban Cluster (2010)",58923,
31158,"Four Corners, MT Urban Cluster (2010)",3353,
31168,"Fowlerville, MI Urban Cluster (2010)",4002,
31195,"Frankenmuth, MI Urban Cluster (2010)",5447,
31222,"Frankfort, IN Urban Cluster (2010)",15755,
31249,"Frankfort, KY Urban Cluster (2010)",36088,
31276,"Franklin, KY Urban Cluster (2010)",9151,
31303,"Franklin, LA Urban Cluster (2010)",13201,
31330,"Franklin, NH Urban Cluster (2010)",9294,
31384,"Franklin, NC Urban Cluster (2010)",6610,
31411,"Franklin (Venango County), PA Urban Cluster (2010)",9329,
31438,"Franklin, VA Urban Cluster (2010)",7926,
31450,"Franklin--Highland Lake, NJ Urban Cluster (2010)",32142,
31465,"Franklinton, LA Urban Cluster (2010)",3193,
31478,"Fraser, CO Urban Cluster (2010)",2630,
31492,"Frazier Park, CA Urban Cluster (2010)",4150,
31519,"Frederick, MD Urbanized Area (2010)",156946,
31546,"Frederick, OK Urban Cluster (2010)",3529,
31573,"Fredericksburg, TX Urban Cluster (2010)",12314,
31600,"Fredericksburg, VA Urbanized Area (2010)",154730,
31627,"Fredericktown, MO Urban Cluster (2010)",4238,
31681,"Freeport, IL Urban Cluster (2010)",23977,
31735,"Fremont, MI Urban Cluster (2010)",4685,
31762,"Fremont, NE Urban Cluster (2010)",27898,
31789,"Fremont, OH Urban Cluster (2010)",22589,
31843,"Fresno, CA Urbanized Area (2010)",703096,
31870,"Friona, TX Urban Cluster (2010)",3715,
31897,"Fritch, TX Urban Cluster (2010)",3915,
31924,"Front Royal, VA Urban Cluster (2010)",19618,
31978,"Frostproof, FL Urban Cluster (2010)",8139,
32032,"Fulton, KY--TN Urban Cluster (2010)",3959,
32059,"Fulton, MS Urban Cluster (2010)",3356,
32086,"Fulton, MO Urban Cluster (2010)",12007,
32113,"Gadsden, AL Urbanized Area (2010)",63746,
32140,"Gaffney, SC Urban Cluster (2010)",19276,
32167,"Gainesville, FL Urbanized Area (2010)",202853,
32194,"Gainesville, GA Urbanized Area (2010)",145534,
32221,"Gainesville, TX Urban Cluster (2010)",16197,
32248,"Galax, VA Urban Cluster (2010)",6153,
32275,"Galena, IL Urban Cluster (2010)",2751,
32302,"Galena, KS--MO Urban Cluster (2010)",2539,
32329,"Galesburg, IL Urban Cluster (2010)",34089,
32356,"Galion, OH Urban Cluster (2010)",15402,
32383,"Galliano--Larose--Cut Off, LA Urban Cluster (2010)",20051,
32437,"Gallup, NM Urban Cluster (2010)",23628,
32451,"Galt, CA Urban Cluster (2010)",27181,
32491,"Galveston, TX Urban Cluster (2010)",47248,
32518,"Garden City, KS Urban Cluster (2010)",29235,
32572,"Gardnerville Ranchos, NV Urban Cluster (2010)",20870,
32599,"Garner, IA Urban Cluster (2010)",3035,
32626,"Garnett, KS Urban Cluster (2010)",3195,
32637,"Garrettsville, OH Urban Cluster (2010)",6162,
32653,"Gastonia, NC--SC Urbanized Area (2010)",181001,
32707,"Gatesville, TX Urban Cluster (2010)",13035,
32720,"Gautier, MS Urban Cluster (2010)",3872,
32734,"Gaylord, MI Urban Cluster (2010)",8860,
32761,"Geneseo, IL Urban Cluster (2010)",6427,
32788,"Geneseo, NY Urban Cluster (2010)",8442,
32815,"Geneva, AL Urban Cluster (2010)",2485,
32842,"Geneva, NY Urban Cluster (2010)",28421,
32850,"Geneva, OH Urban Cluster (2010)",7159,
32869,"Genoa, IL Urban Cluster (2010)",5916,
32896,"Genoa, OH Urban Cluster (2010)",3025,
32950,"Georgetown, DE Urban Cluster (2010)",10367,
32977,"Georgetown, KY Urban Cluster (2010)",34780,
33004,"Georgetown, OH Urban Cluster (2010)",3395,
33031,"Georgetown, SC Urban Cluster (2010)",11562,
33166,"Gibson City, IL Urban Cluster (2010)",3440,
33193,"Giddings, TX Urban Cluster (2010)",5244,
33220,"Gillespie, IL Urban Cluster (2010)",5064,
33247,"Gillette, WY Urban Cluster (2010)",32367,
33274,"Gilman, IL Urban Cluster (2010)",2665,
33301,"Gilmer, TX Urban Cluster (2010)",5178,
33328,"Gilroy--Morgan Hill, CA Urbanized Area (2010)",109873,
33355,"Girard, KS Urban Cluster (2010)",2452,
33409,"Gladwin, MI Urban Cluster (2010)",2893,
33436,"Glasgow, KY Urban Cluster (2010)",14105,
33463,"Glasgow, MT Urban Cluster (2010)",3376,
33490,"Glencoe, MN Urban Cluster (2010)",5426,
33517,"Glendive, MT Urban Cluster (2010)",6408,
33544,"Glennville, GA Urban Cluster (2010)",3305,
33598,"Glens Falls, NY Urbanized Area (2010)",64788,
33612,"Glenville, WV Urban Cluster (2010)",1729,
33625,"Glenwood, IA Urban Cluster (2010)",5949,
33635,"Glenwood, MD Urban Cluster (2010)",3925,
33652,"Glenwood Springs, CO Urban Cluster (2010)",11825,
33679,"Globe, AZ Urban Cluster (2010)",12145,
33695,"Gloucester Courthouse, VA Urban Cluster (2010)",4183,
33706,"Glouster, OH Urban Cluster (2010)",2508,
33733,"Gloversville, NY Urban Cluster (2010)",27304,
33749,"Gold Beach, OR Urban Cluster (2010)",3091,
33760,"Golden Beach, MD Urban Cluster (2010)",4215,
33787,"Goldendale, WA Urban Cluster (2010)",3591,
33798,"Golden Gate Estates, FL Urban Cluster (2010)",4188,
33814,"Goldsboro, NC Urbanized Area (2010)",59041,
33841,"Gonzales, CA Urban Cluster (2010)",8348,
33868,"Gonzales, TX Urban Cluster (2010)",7019,
33895,"Gooding, ID Urban Cluster (2010)",3506,
33922,"Goodland, KS Urban Cluster (2010)",4078,
33938,"Goodrich, MI Urban Cluster (2010)",5368,
34003,"Gothenburg, NE Urban Cluster (2010)",3408,
34030,"Gouverneur, NY Urban Cluster (2010)",4054,
34057,"Gowanda, NY Urban Cluster (2010)",6499,
34072,"Graceville, FL Urban Cluster (2010)",4075,
34084,"Grafton, ND Urban Cluster (2010)",3980,
34111,"Grafton, WV Urban Cluster (2010)",5227,
34138,"Graham, TX Urban Cluster (2010)",8747,
34151,"Gramercy--Lutcher, LA Urban Cluster (2010)",14076,
34165,"Granbury, TX Urban Cluster (2010)",33354,
34192,"Grand Bay, AL Urban Cluster (2010)",4940,
34219,"Grand Forks, ND--MN Urbanized Area (2010)",64300,
34229,"Grand Forks AFB, ND Urban Cluster (2010)",3217,
34246,"Grand Island, NE Urbanized Area (2010)",52110,
34273,"Grand Junction, CO Urbanized Area (2010)",133775,
34300,"Grand Rapids, MI Urbanized Area (2010)",614821,
34327,"Grand Rapids, MN Urban Cluster (2010)",8968,
34354,"Grand Saline, TX Urban Cluster (2010)",3253,
34381,"Grandview, WA Urban Cluster (2010)",20724,
34397,"Granger, WA Urban Cluster (2010)",3395,
34408,"Grangerland, TX Urban Cluster (2010)",5132,
34435,"Grangeville, ID Urban Cluster (2010)",3195,
34462,"Granite Falls, MN Urban Cluster (2010)",2588,
34470,"Granite Falls, WA Urban Cluster (2010)",6332,
34478,"Granite Shoals, TX Urban Cluster (2010)",5434,
34489,"Grants, NM Urban Cluster (2010)",11901,
34516,"Grants Pass, OR Urbanized Area (2010)",52187,
34543,"Grantsville, UT Urban Cluster (2010)",7469,
34554,"Grantville, GA Urban Cluster (2010)",2873,
34570,"Granville, NY--VT Urban Cluster (2010)",2324,
34597,"Grass Valley, CA Urban Cluster (2010)",36619,
34613,"Gray, GA Urban Cluster (2010)",4128,
34624,"Grayling, MI Urban Cluster (2010)",3846,
34651,"Grayson, KY Urban Cluster (2010)",4705,
34678,"Great Barrington, MA Urban Cluster (2010)",4173,
34705,"Great Bend, KS Urban Cluster (2010)",15251,
34759,"Great Falls, MT Urbanized Area (2010)",63570,
34786,"Greeley, CO Urbanized Area (2010)",138142,
34813,"Green Bay, WI Urbanized Area (2010)",213069,
34826,"Greenbrier, AR Urban Cluster (2010)",4693,
34840,"Greencastle, IN Urban Cluster (2010)",10463,
34894,"Greeneville, TN Urban Cluster (2010)",23305,
34921,"Greenfield, CA Urban Cluster (2010)",17565,
34975,"Greenfield, MA Urban Cluster (2010)",22248,
35002,"Greenfield, OH Urban Cluster (2010)",4636,
35029,"Green Forest, AR Urban Cluster (2010)",2723,
35083,"Green River, WY Urban Cluster (2010)",11920,
35137,"Greensboro, GA Urban Cluster (2010)",3067,
35164,"Greensboro, NC Urbanized Area (2010)",339108,
35191,"Greensburg, IN Urban Cluster (2010)",11372,
35218,"Greentown, IN Urban Cluster (2010)",2694,
35272,"Greenville, AL Urban Cluster (2010)",5068,
35299,"Greenville, IL Urban Cluster (2010)",6567,
35326,"Greenville, MI Urban Cluster (2010)",9665,
35353,"Greenville, MS Urban Cluster (2010)",30021,
35380,"Greenville, NC Urbanized Area (2010)",127240,
35407,"Greenville, OH Urban Cluster (2010)",12786,
35434,"Greenville, PA Urban Cluster (2010)",9932,
35461,"Greenville, SC Urbanized Area (2010)",437731,
35488,"Greenville, TX Urban Cluster (2010)",25338,
35515,"Greenwich, NY Urban Cluster (2010)",2541,
35542,"Greenwood, AR Urban Cluster (2010)",8777,
35569,"Greenwood, MS Urban Cluster (2010)",20932,
35596,"Greenwood, SC Urban Cluster (2010)",43460,
35623,"Grenada, MS Urban Cluster (2010)",10001,
35677,"Gridley, CA Urban Cluster (2010)",8927,
35690,"Grifton, NC Urban Cluster (2010)",3544,
35704,"Grinnell, IA Urban Cluster (2010)",8784,
35716,"Grissom AFB, IN Urban Cluster (2010)",3363,
35731,"Groesbeck, TX Urban Cluster (2010)",3737,
35758,"Grottoes, VA Urban Cluster (2010)",3450,
35785,"Grove, OK Urban Cluster (2010)",7676,
35812,"Grove City, PA Urban Cluster (2010)",11148,
35839,"Guadalupe, CA Urban Cluster (2010)",7602,
35866,"Guayama, PR Urbanized Area (2010)",70687,
35893,"Guerneville, CA Urban Cluster (2010)",4513,
35920,"Gulfport, MS Urbanized Area (2010)",229220,
35974,"Gun Barrel City, TX Urban Cluster (2010)",16770,
35987,"Gun Lake, MI Urban Cluster (2010)",3126,
36001,"Gunnison, CO Urban Cluster (2010)",7063,
36028,"Gunnison, UT Urban Cluster (2010)",4510,
36055,"Gustine, CA Urban Cluster (2010)",5748,
36082,"Guthrie, OK Urban Cluster (2010)",8304,
36109,"Guymon, OK Urban Cluster (2010)",11097,
36136,"Gypsum, CO Urban Cluster (2010)",6671,
36190,"Hagerstown, MD--WV--PA Urbanized Area (2010)",195528,
36217,"Hailey, ID Urban Cluster (2010)",10712,
36231,"Haleiwa--Waialua--Pupukea, HI Urban Cluster (2010)",12833,
36244,"Haleyville, AL Urban Cluster (2010)",3734,
36271,"Half Moon Bay, CA Urban Cluster (2010)",22581,
36298,"Halls, TN Urban Cluster (2010)",2383,
36325,"Hallsville, TX Urban Cluster (2010)",4337,
36352,"Hamburg, AR Urban Cluster (2010)",2472,
36396,"Hamilton, AL Urban Cluster (2010)",3755,
36406,"Hamilton, MT Urban Cluster (2010)",7075,
36433,"Hamilton, NY Urban Cluster (2010)",3712,
36460,"Hamilton, TX Urban Cluster (2010)",3121,
36514,"Hammond, LA Urbanized Area (2010)",76653,
36541,"Hammonton, NJ Urban Cluster (2010)",12935,
36568,"Hampshire, IL Urban Cluster (2010)",4721,
36585,"Hampstead, NC Urban Cluster (2010)",14627,
36622,"Hampton, IA Urban Cluster (2010)",3953,
36649,"Hampton, SC Urban Cluster (2010)",4384,
36676,"Hanceville, AL Urban Cluster (2010)",2998,
36703,"Hanford, CA Urbanized Area (2010)",92155,
36730,"Hannibal, MO Urban Cluster (2010)",17474,
36784,"Hanover, PA Urbanized Area (2010)",68242,
36798,"Hardeeville, SC Urban Cluster (2010)",3022,
36811,"Hardin, MT Urban Cluster (2010)",3808,
36823,"Hardyston Township West, NJ Urban Cluster (2010)",2401,
36838,"Harlan, IA Urban Cluster (2010)",4701,
36865,"Harlan, KY Urban Cluster (2010)",5930,
36878,"Harlem, GA Urban Cluster (2010)",3115,
36892,"Harlingen, TX Urbanized Area (2010)",140026,
36919,"Harrah, OK Urban Cluster (2010)",4833,
36946,"Harriman--Kingston--Rockwood, TN Urban Cluster (2010)",21814,
36973,"Harrington, DE Urban Cluster (2010)",4466,
37000,"Harrisburg, IL Urban Cluster (2010)",8949,
37054,"Harrisburg, OR Urban Cluster (2010)",3939,
37081,"Harrisburg, PA Urbanized Area (2010)",468685,
37091,"Harrisburg, SD Urban Cluster (2010)",4653,
37108,"Harrison, AR Urban Cluster (2010)",13927,
37135,"Harrison, MI Urban Cluster (2010)",3275,
37145,"Harrison, OH--IN Urban Cluster (2010)",13946,
37162,"Harrisonburg, VA Urbanized Area (2010)",72426,
37189,"Harrisonville, MO Urban Cluster (2010)",9377,
37216,"Harrodsburg, KY Urban Cluster (2010)",9196,
37232,"Hart, MI Urban Cluster (2010)",2528,
37243,"Hartford, CT Urbanized Area (2010)",919531,
37324,"Hartford City, IN Urban Cluster (2010)",5809,
37378,"Hartshorne, OK Urban Cluster (2010)",2102,
37405,"Hartsville, SC Urban Cluster (2010)",14121,
37432,"Hartwell, GA Urban Cluster (2010)",5653,
37459,"Harvard, IL Urban Cluster (2010)",9812,
37486,"Haskell, TX Urban Cluster (2010)",2716,
37513,"Hastings, MI Urban Cluster (2010)",7807,
37540,"Hastings, MN Urban Cluster (2010)",23259,
37567,"Hastings, NE Urban Cluster (2010)",23389,
37594,"Hattiesburg, MS Urbanized Area (2010)",79883,
37621,"Havana, FL Urban Cluster (2010)",2704,
37648,"Havana, IL Urban Cluster (2010)",3103,
37675,"Havelock, NC Urban Cluster (2010)",20855,
37702,"Havre, MT Urban Cluster (2010)",9821,
37716,"Hawaiian Paradise Park, HI Urban Cluster (2010)",21122,
37729,"Hawkinsville, GA Urban Cluster (2010)",4980,
37756,"Hawthorne, NV Urban Cluster (2010)",2711,
37783,"Hays, KS Urban Cluster (2010)",21799,
37810,"Hayti, MO Urban Cluster (2010)",2634,
37823,"Hayward, WI Urban Cluster (2010)",2752,
37837,"Hazard, KY Urban Cluster (2010)",6666,
